date,title,price,weight,kind,site,location
2022-08-22 22:31:42,지리산 사과 홍로 시나노골드 감홍 아리수 썸머킹 홍옥 부사 사과 한박스 5kg 10kg 지리산하늘재농장,5980,5,홍로,Naver,
2022-08-22 22:31:44,2021년 영천 미니사과 알프스오토메 일반용 2kg 소과(개당 25-30g내외),7950,2,,Naver,경상북도
2022-08-22 22:31:45,경북산 착즙용 주스용 사과5kg/사과10kg,3380,5,,Naver,
2022-08-22 22:31:46,[이음몰]2022년 수확 새콤달콤 껍질째 먹는 아삭 세척사과 2.5kg,5960,2.5,,Naver,
2022-08-22 22:31:47,[예약판매] 껍질째먹는 꼭지있는사과 봉화 꿀 부사 홍로 5kg 10kg,11000,5,부사,Naver,경상북도
2022-08-22 22:31:49,떨이농산 막 드릴게요 햇 홍로 사과 실중량 8kg 중~대과,4487,8,홍로,Naver,
2022-08-22 22:31:50,경북 청송주왕산 사과선물세트 5kg 15과,7124,5,,Naver,경상남도
2022-08-22 22:31:51,황금사과 시나노골드사과,73000,,,Naver,
2022-08-22 22:31:51,풋풋한 영주 제철 썸머킹 청 아오리사과 2.5kg,7520,2.5,아오리,Naver,경상북도
2022-08-22 22:31:52,명품 안동 사과 5키로 선물용 가정용 부사 홍로 아리수 아오리 유명한곳 맛있는 꿀 햇 풋,3980,5,부사,Naver,경상북도
2022-08-22 22:31:55,햇사과 달달한 홍로사과 11~16과 중과 4kg(흠조금),3612,4,홍로,Naver,
2022-08-22 22:31:56,연천 DMZ 청정농장 아리수 사과 아삭달콤,8666,4.5,부사,Naver,경기도
2022-08-22 22:31:57,햇사과 달달한맛 홍로사과 7kg 꼬마+소과 (가정용),2187,7,홍로,Naver,
2022-08-22 22:31:58,늘품 가정용 껍질채먹는 흠집 꿀 아오리 사과 안동 청송 경북  못난이 사과 10kg,1790,10,아오리,Naver,경상북도
2022-08-22 22:32:01,털보네사과 고당도 꿀사과 9kg (흠과),3315,9,,Naver,
2022-08-22 22:32:02,밀양 얼음골사과 부사 가정용 5kg,4980,5,부사,Naver,경상남도
2022-08-22 22:32:03,3816양구 시나노레드 홍로 시나노골드 부사 여름사과 가정용 한입 사과 3kg 5kg,3700,5,홍로,Naver,강원도
2022-08-22 22:32:05,시골청년사과 꿀맛 가정용 흠집 햇사과 4kg 흠집 소과,3225,4,,Naver,
2022-08-22 22:32:06,집에서 즐기는 실속 아오리 사과 7kg 꼬마과 (52과내외),2021,7,아오리,Naver,
2022-08-22 22:32:07,충남예산 황토사과 농장 저장사과 부사 실속형 2kg 못난이 4kg,4475,4,부사,Naver,충청남도
2022-08-22 22:32:09,민쓰민쓰 홍로 꿀사과 명품 장수사과 부사 사과 선물용 가정용 기스과 흠과 5kg,6560,5,홍로,Naver,전라북도
2022-08-22 22:32:11,아침이슬 사과 가을 첫 수확 달콤한 홍로사과 3kg 소과(18-25),4246,3,홍로,Naver,
2022-08-22 22:32:12,[추석맞이] 새벽이슬사과 가을 첫수확 빨간 홍로사과 2KG 모음 - 달큰한 향 가득한,4360,2,홍로,Naver,
2022-08-22 22:32:14,한입에 쏙 영동 미니사과 루비에스 1kg,12900,1,,Naver,충청북도
2022-08-22 22:32:15,유명산지 햇 홍로사과 4-7입(봉),10990,,홍로,Naver,
2022-08-22 22:32:16,"홍홍사과 껍질째 믿고먹는 거창 사과 4.5kg 9kg 홍로, 시나노스위트, 히로사끼, 부사, 아오리, 썸머킹",1,25000,홍로,Naver,경상남도
2022-08-22 22:32:18,맘농원 경북 햇사과 못난이 흠집 가정용 꿀사과 5Kg 10Kg,7633,3,부사,Naver,경상남도
2022-08-22 22:32:19,청송사과 선물세트 농부의진심1호-4kg(15~17과),2131,14,,Naver,경상북도
2022-08-22 22:32:20,은이네사과나무 안동 세척사과 3kg,6633,3,,Naver,경상북도
2022-08-22 22:32:21,[재벌사과] 껍질째먹는 홍로 경북 청송 선물 명품 꿀 사과 5kg,6380,5,홍로,Naver,경상남도
2022-08-22 22:32:23,"GAP 국내산 꿀사과 새콤달콤 고당도 엔비사과 2kg, 3kg, 10kg",9300,2,,Naver,
2022-08-22 22:32:24,시나노골드 청송 달달사과 대과 4.5kg,8384,4.5,,Naver,경상북도
2022-08-22 22:32:25,경북 맛있는 꿀 부사 사과 가정용 흠집사과 못난이 미시마,5180,5,부사,Naver,경상남도
2022-08-22 22:32:27,아침이슬사과 초특가 여름 햇사과 9kg소과(50-75과)쿠폰가 16110원,1700,9,,Naver,
2022-08-22 22:32:28,털보네사과 특고당 꿀사과 9kg   (흠과),4300,9,,Naver,
2022-08-22 22:32:28,새콤달콤 아오리사과 청사과 중과 2kg 10kg,1900,5,아오리,Naver,
2022-08-22 22:32:29,주왕산 청송 꿀 사과 홍로 9kg 고당도 특고당도 가정용 선물용,4211,9,홍로,Naver,경상북도
2022-08-22 22:32:31,경북 안동 꿀 사과 껍질째 먹는 세척사과 부사 주스 쥬스용 2kg 3kg 5kg,5633,3,부사,Naver,경상남도
2022-08-22 22:32:33,[예산사과] 홍로 아리수 5kg 10kg 맛있는 여름사과,4000,5,홍로,Naver,충청남도
2022-08-22 22:32:34,경북 청송주왕산 사과선물세트 2.5kg 18과내,11088,2.5,,Naver,경상남도
2022-08-22 22:32:35,장길영사과 [장길영사과] 사과 알뜰 특대과 5kg(10-16과),2862,5,,Naver,
2022-08-22 22:32:36,고당도 아삭아삭 청송사과 실중량 9kg 가정용(30~38과),4741,9,,Naver,경상북도
2022-08-22 22:32:37,상큼한 햇 아오리 세척사과 2.5kg 3kg 4kg 1박스 2박스,5000,2.5,아오리,Naver,
2022-08-22 22:32:38,껍질째 온거로 먹는 청송 꿀땡이사과 햇 아오리 5kg 10kg,5780,5,아오리,Naver,경상북도
2022-08-22 22:32:40,산지직송 경북 청송 안동 홍옥 홍로 부사 꿀 사과 선물용 가정용 햇사과,990,10,부사,Naver,경상남도
2022-08-22 22:32:42,아삭하고 달콤한 경북산 가정용사과 3.5kg,2311,3.5,,Naver,
2022-08-22 22:32:43,경북 청송주왕산 사과선물세트 2.5kg 22과내,10736,2.5,,Naver,경상남도
2022-08-22 22:32:43,산들네 [산들네] 껍질째 먹는 경북 세척사과 5kg 28과내,5932,5,,Naver,경상남도
2022-08-22 22:32:45,[산지직송]고당도 코스트코 예산 엔비사과 양주별 세척 홍옥 봉화 사과 털보네 감홍 양구,14925,4,,Naver,충청남도
